order,id,date,time,title,url,visitCount,typedCount,transition
116,178,11/21/2024,12:54:23,"Samsung S24 Marble Gray 256 GB, 256 - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/samsung-s24-marble-gray-256/id-1118166908/,1,0,link
117,177,11/21/2024,12:54:22,"Samsung Galaxy s24 FE, 128GB , - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/samsung-galaxy-s24-fe-128gb/id-1118193356/,1,0,link
118,176,11/21/2024,12:54:22,"Samsung Galaxy S24 Ultra, 512GB , - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/samsung-galaxy-s24-ultra/id-1117686844/,1,0,link
119,175,11/21/2024,12:54:18,"Samsung S24 ultra, 256 , Perfekt - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/samsung-s24-ultra-256/id-1118284787/,1,0,link
120,174,11/21/2024,12:54:15,"Samsung Galaxy Note 10 +, 256 GB , God - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/samsung-galaxy-note-10-256/id-1118923858/,1,0,link
121,173,11/21/2024,12:54:12,Find Telefon på DBA - køb og salg af nyt og brugt,https://www.dba.dk/soeg/?soeg=telefon,1,0,link
122,172,11/21/2024,12:54:08,"Skistøvler, Rossignol, str. 27,5 - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/skistoevler-rossignol-str/id-1118945510/,1,0,link
123,171,11/21/2024,12:54:07,"Hardballudstyr, EMERSONGEAR, - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/hardballudstyr-emersongear/id-1118944724/,1,0,link
124,129,11/21/2024,12:54:04,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,link
125,170,11/21/2024,12:54:02,Nye og brugte biler til salg på DBA,https://www.dba.dk/biler/,1,0,link
126,129,11/21/2024,12:54:00,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,link
127,169,11/21/2024,12:53:58,"Fluestang, Sage One - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/fluestang-sage-one-jeg-tae/id-1117577665/,1,0,link
128,168,11/21/2024,12:53:56,"Fastspolehjul, Aiwa - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/fastspolehjul-aiwa-her-sae/id-1118897204/,1,0,link
129,167,11/21/2024,12:53:54,"Andet, Fiskeline Sufix XLStrong. - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/andet-fiskeline-sufix/id-1098176980/,1,0,link
130,166,11/21/2024,12:53:54,"Fangstnet, GCH - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/fangstnet-gch-meget-velho/id-1111972995/,1,0,link
131,165,11/21/2024,12:53:51,Jagt og fiskeri - køb brugt på DBA,https://www.dba.dk/sport-og-fritid/jagt-og-fiskeri/,1,0,link
132,164,11/21/2024,12:53:48,"Skistøvler, Fisher, str. 25 (39,3) - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/skistoevler-fisher-str-25/id-1118945313/,1,0,link
133,163,11/21/2024,12:53:47,"Fiskestang, Westin w4 2gen - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/fiskestang-westin-w4-2gen/id-1118945449/,1,0,link
134,162,11/21/2024,12:53:47,"Andet golfudstyr, Callaway - - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/andet-golfudstyr-callaway/id-1111715080/,1,0,link
135,161,11/21/2024,12:53:46,"Jagttøj, MILTEC - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/jagttoej-miltec-helt-ny-lae/id-1106140803/,1,0,link
136,160,11/21/2024,12:53:46,"Hardballudstyr, SMART - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/hardballudstyr-smart-har/id-1118113657/,1,0,link
137,159,11/21/2024,12:53:45,"Skibukser, CLWR , str. S - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/skibukser-clwr-str-s-s/id-1099085255/,1,0,link
138,158,11/21/2024,12:53:45,"Skijakke, McKinley, str. M - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/skijakke-mckinley-str-m/id-1118946065/,1,0,link
139,157,11/21/2024,12:53:44,"Motionscykel, ODIN - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/motionscykel-odin-paen-og/id-1118944986/,1,0,link
140,156,11/21/2024,12:53:40,"Udstyr til sport og fritid, jagt og fiskeri på DBA",https://www.dba.dk/sport-og-fritid/,1,0,link
141,147,11/21/2024,12:53:37,"1000 meter 3 X 5 "" tømmer - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/1000-meter-3-x-5-toemmer/id-510903720/,2,0,link
142,146,11/21/2024,12:53:37,Carport - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/carport-laengde-62-mbredd/id-1117287974/,2,0,link
143,145,11/21/2024,12:53:36,"Bølgeplader, b: 1130 l: 585 - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/boelgeplader-b-1130-l-585/id-1118080091/,2,0,link
144,155,11/21/2024,12:53:33,Diverse værkstedsrullrborde - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/diverse-vaerkstedsrullrborde/id-1118946455/,1,0,link
145,154,11/21/2024,12:53:33,"SALE: BABY BED, CHAIR and C... - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/sale-baby-bed-chair-and-c/id-1116841330/,1,0,link
146,153,11/21/2024,12:53:32,"MED JORD OG HJERTE, Arne Kronborg, - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/med-jord-og-hjerte-arne/id-1117388828/,1,0,link
147,152,11/21/2024,12:53:32,"Porcelæn, Kande, Royal - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/porcelaen-kande-royal-gam/id-1088041990/,1,0,link
148,151,11/21/2024,12:53:31,"Murphys krig, Max Catto, genre: - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/murphys-krig-max-catto/id-1081764946/,1,0,link
149,150,11/21/2024,12:53:31,Glasskærer - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/glasskaerer-2-glasskaerer-af/id-1118946565/,1,0,link
150,149,11/21/2024,12:53:30,Smørrepistol - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/smoerrepistol-har-3-stk-til/id-1118944324/,1,0,link
151,148,11/21/2024,12:53:29,"Fodboldtrøje, Barcalona - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/fodboldtroeje-barcalona/id-1118946617/,1,0,link
152,129,11/21/2024,12:53:24,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,reload
153,144,11/21/2024,12:53:17,B7 tagplader - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/b7-tagplader-org-fra-swiss/id-1118212662/,1,0,reload
154,95,11/21/2024,12:53:17,Buy and Sell in Copenhagen | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/copenhagen,1,0,reload
155,129,11/21/2024,12:53:15,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,reload
156,12,11/21/2024,12:53:15,"Electronics, Cars, Fashion, Collectibles & More | eBay",https://www.ebay.com/,6,0,reload
157,129,11/20/2024,20:03:05,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,link
158,147,11/20/2024,20:02:42,"1000 meter 3 X 5 "" tømmer - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/1000-meter-3-x-5-toemmer/id-510903720/,2,0,link
159,146,11/20/2024,20:02:41,Carport - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/carport-laengde-62-mbredd/id-1117287974/,2,0,link
160,145,11/20/2024,20:02:41,"Bølgeplader, b: 1130 l: 585 - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/boelgeplader-b-1130-l-585/id-1118080091/,2,0,link
161,144,11/20/2024,20:02:40,B7 tagplader - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/b7-tagplader-org-fra-swiss/id-1118212662/,1,0,link
162,143,11/20/2024,20:02:33,Galvaniseret låge/Dør - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/galvaniseret-laage-doer-1-st/id-1118522399/,1,0,link
163,141,11/20/2024,20:02:31,Find H på DBA - køb og salg af nyt og brugt,https://www.dba.dk/soeg/?soeg=h,3,0,link
164,142,11/20/2024,20:02:30,Glascom glas - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/glascom-glas-glas-til-to-s/id-1118696728/,2,0,link
165,141,11/20/2024,20:02:29,Find H på DBA - køb og salg af nyt og brugt,https://www.dba.dk/soeg/?soeg=h,3,0,link
166,142,11/20/2024,20:02:26,Glascom glas - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/glascom-glas-glas-til-to-s/id-1118696728/,2,0,link
167,141,11/20/2024,20:02:18,Find H på DBA - køb og salg af nyt og brugt,https://www.dba.dk/soeg/?soeg=h,3,0,link
168,129,11/20/2024,20:02:10,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,link
169,130,11/20/2024,20:02:08,"Økse, Urafors - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/oekse-urafors-barkspade-fr/id-1118878201/,1,0,reload
170,95,11/20/2024,20:02:08,Buy and Sell in Copenhagen | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/copenhagen,1,0,reload
171,138,11/20/2024,20:02:05,Biltilbehør og reservedele til salg på DBA,https://www.dba.dk/biltilbehoer/,1,0,reload
172,12,11/20/2024,20:02:05,"Electronics, Cars, Fashion, Collectibles & More | eBay",https://www.ebay.com/,6,0,reload
173,140,11/19/2024,16:14:07,Mercedes Vito w147 årg. 2014 >: - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/mercedes-vito-w147-aarg-2014/id-1118893555/,1,0,link
174,139,11/19/2024,16:14:07,"Sortiment reol, Würth - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/sortiment-reol-wurth-fin/id-1118894463/,1,0,link
175,138,11/19/2024,16:14:04,Biltilbehør og reservedele til salg på DBA,https://www.dba.dk/biltilbehoer/,1,0,link
176,137,11/19/2024,16:14:01,Andet håndværktøj - dba.dk - Køb og Salg af Nyt og Brugt,https://www.dba.dk/andet-haandvaerktoej-vinkelsa/id-1118891679/,1,0,link
177,128,11/19/2024,16:14:00,"Tænger, Rørtang / vandpumpetang - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/taenger-roertang/id-1115104565/,2,1,link
178,136,11/19/2024,16:14:00,"Retro julepynt, 19 stk. - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/retro-julepynt-19-stk/id-1117790050/,1,0,link
179,135,11/19/2024,16:13:59,"Shorts, Shorts, Adidas - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/shorts-shorts-adidas-str/id-1070641288/,1,0,link
180,134,11/19/2024,16:13:59,"LP, Div. kunstnere, Angel - The - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/lp-div-kunstnere-angel/id-1116511039/,1,0,link
181,133,11/19/2024,16:13:59,"NHL Hitz 2003, PS2 - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/nhl-hitz-2003-ps2-nhl-hit/id-1071579219/,1,0,link
182,132,11/19/2024,16:13:58,"Rørtang, Bahco 142 - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/roertang-bahco-142-roert/id-1118892923/,1,0,link
183,131,11/19/2024,16:13:58,"Andet håndværktøj, Milwaukee - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/andet-haandvaerktoej-milwauke/id-1118880394/,1,0,link
184,130,11/19/2024,16:13:57,"Økse, Urafors - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/oekse-urafors-barkspade-fr/id-1118878201/,1,0,link
185,129,11/19/2024,16:13:54,"Nyt og brugt, køb og salg på DBA - Danmarks største handelsportal",https://www.dba.dk/,5,0,link
186,128,11/18/2024,16:44:46,"Tænger, Rørtang / vandpumpetang - dba.dk - Køb og Salg af Nyt og Brugt",https://www.dba.dk/taenger-roertang/id-1115104565/,2,1,typed
187,127,11/18/2024,16:40:33,Canon EOS 250D - Cameras - Holte | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/567811955689582/?ref=browse_tab&referral_code=marketplace_general&referral_story_type=general&tracking=%7B%22qid%22%3A%22-885528862351211502%22%2C%22mf_story_key%22%3A%221830950935403210455%22%2C%22top_level_post_id%22%3A%221830950935403210455%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A1830950935403210455%2C%5C%22target_type%5C%22%3A6%2C%5C%22primary_position%5C%22%3A1%2C%5C%22ranking_signature%5C%22%3A3184828886834684808%2C%5C%22commerce_channel%5C%22%3A501%2C%5C%22value%5C%22%3A6.0070035479424e-6%2C%5C%22upsell_type%5C%22%3A3522%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228547163821985765%5C%22%3A3043%2C%5C%228412088302233694%5C%22%3A3020%2C%5C%229277557932268380%5C%22%3A3043%2C%5C%229134470416586167%5C%22%3A3020%2C%5C%228876260792384935%5C%22%3A3020%2C%5C%228945983568755656%5C%22%3A3043%7D%2C%5C%22grouping_info%5C%22%3Anull%7D%22%2C%22lightning_feed_qid%22%3A%22-885528862351211502%22%2C%22lightning_feed_ranking_signature%22%3A%223184828886834684808%22%7D,1,0,link
188,126,11/18/2024,16:40:33,Canon EOS 250D - Cameras - Holte | Facebook Marketplace,https://www.facebook.com/marketplace/item/567811955689582/?ref=browse_tab&referral_code=marketplace_general&referral_story_type=general&tracking=%7B%22qid%22%3A%22-885528862351211502%22%2C%22mf_story_key%22%3A%221830950935403210455%22%2C%22top_level_post_id%22%3A%221830950935403210455%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A1830950935403210455%2C%5C%22target_type%5C%22%3A6%2C%5C%22primary_position%5C%22%3A1%2C%5C%22ranking_signature%5C%22%3A3184828886834684808%2C%5C%22commerce_channel%5C%22%3A501%2C%5C%22value%5C%22%3A6.0070035479424e-6%2C%5C%22upsell_type%5C%22%3A3522%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228547163821985765%5C%22%3A3043%2C%5C%228412088302233694%5C%22%3A3020%2C%5C%229277557932268380%5C%22%3A3043%2C%5C%229134470416586167%5C%22%3A3020%2C%5C%228876260792384935%5C%22%3A3020%2C%5C%228945983568755656%5C%22%3A3043%7D%2C%5C%22grouping_info%5C%22%3Anull%7D%22%2C%22lightning_feed_qid%22%3A%22-885528862351211502%22%2C%22lightning_feed_ranking_signature%22%3A%223184828886834684808%22%7D&__tn__=!%3AD,1,0,link
189,125,11/18/2024,16:40:33,Canon Zoemini C digitalkamera - Cameras - Køge | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/3920932644829742/?ref=browse_tab&referral_code=marketplace_general&referral_story_type=general&tracking=%7B%22qid%22%3A%22-885528862351211502%22%2C%22mf_story_key%22%3A%221830950935403210455%22%2C%22top_level_post_id%22%3A%221830950935403210455%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A1830950935403210455%2C%5C%22target_type%5C%22%3A6%2C%5C%22primary_position%5C%22%3A1%2C%5C%22ranking_signature%5C%22%3A3184828886834684808%2C%5C%22commerce_channel%5C%22%3A501%2C%5C%22value%5C%22%3A6.0070035479424e-6%2C%5C%22upsell_type%5C%22%3A3522%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228547163821985765%5C%22%3A3043%2C%5C%228412088302233694%5C%22%3A3020%2C%5C%229277557932268380%5C%22%3A3043%2C%5C%229134470416586167%5C%22%3A3020%2C%5C%228876260792384935%5C%22%3A3020%2C%5C%228945983568755656%5C%22%3A3043%7D%2C%5C%22grouping_info%5C%22%3Anull%7D%22%2C%22lightning_feed_qid%22%3A%22-885528862351211502%22%2C%22lightning_feed_ranking_signature%22%3A%223184828886834684808%22%7D,1,0,link
190,124,11/18/2024,16:40:33,Canon Zoemini C digitalkamera - Cameras - Køge | Facebook Marketplace,https://www.facebook.com/marketplace/item/3920932644829742/?ref=browse_tab&referral_code=marketplace_general&referral_story_type=general&tracking=%7B%22qid%22%3A%22-885528862351211502%22%2C%22mf_story_key%22%3A%221830950935403210455%22%2C%22top_level_post_id%22%3A%221830950935403210455%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A1830950935403210455%2C%5C%22target_type%5C%22%3A6%2C%5C%22primary_position%5C%22%3A1%2C%5C%22ranking_signature%5C%22%3A3184828886834684808%2C%5C%22commerce_channel%5C%22%3A501%2C%5C%22value%5C%22%3A6.0070035479424e-6%2C%5C%22upsell_type%5C%22%3A3522%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228547163821985765%5C%22%3A3043%2C%5C%228412088302233694%5C%22%3A3020%2C%5C%229277557932268380%5C%22%3A3043%2C%5C%229134470416586167%5C%22%3A3020%2C%5C%228876260792384935%5C%22%3A3020%2C%5C%228945983568755656%5C%22%3A3043%7D%2C%5C%22grouping_info%5C%22%3Anull%7D%22%2C%22lightning_feed_qid%22%3A%22-885528862351211502%22%2C%22lightning_feed_ranking_signature%22%3A%223184828886834684808%22%7D&__tn__=!%3AD,1,0,link
191,123,11/18/2024,16:40:31,"Milwaukee værktøjsbælte - Tool Boxes, Belts & Storage - Haslev | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/975748464345172/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
192,122,11/18/2024,16:40:31,"Milwaukee værktøjsbælte - Tool Boxes, Belts & Storage - Haslev | Facebook Marketplace",https://www.facebook.com/marketplace/item/975748464345172/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
193,121,11/18/2024,16:40:31,2006 Bürstner Belcanto 720 TK - Travel Trailers - Holbæk | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/1229334591522285/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
194,120,11/18/2024,16:40:31,2006 Bürstner Belcanto 720 TK - Travel Trailers - Holbæk | Facebook Marketplace,https://www.facebook.com/marketplace/item/1229334591522285/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
195,119,11/18/2024,16:40:30,Puch ms 3 gear - Bicycles - Køge | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/474218341779876/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
196,118,11/18/2024,16:40:30,Puch ms 3 gear - Bicycles - Køge | Facebook Marketplace,https://www.facebook.com/marketplace/item/474218341779876/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
197,117,11/18/2024,16:40:30,"Org VW alufælge med vinterdæk 17’ 5x112 - Car Wheels, Tires & Parts - Ringsted | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/895912606028633/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
198,116,11/18/2024,16:40:30,"Org VW alufælge med vinterdæk 17’ 5x112 - Car Wheels, Tires & Parts - Ringsted | Facebook Marketplace",https://www.facebook.com/marketplace/item/895912606028633/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
199,115,11/18/2024,16:40:29,"Gas grill - aldrig brugt - Barbecues, Grills & Smokers - Gilleleje | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/1216178726157045/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
200,114,11/18/2024,16:40:29,"Gas grill - aldrig brugt - Barbecues, Grills & Smokers - Gilleleje | Facebook Marketplace",https://www.facebook.com/marketplace/item/1216178726157045/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
201,113,11/18/2024,16:40:27,Mercedes w202 C280 - Cars & Trucks - Copenhagen | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/1564900304152226/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
202,112,11/18/2024,16:40:27,Mercedes w202 C280 - Cars & Trucks - Copenhagen | Facebook Marketplace,https://www.facebook.com/marketplace/item/1564900304152226/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
203,111,11/18/2024,16:40:26,Andelslejlighed til salg - Property Rentals - Taastrup | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/2775080805986280/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
204,110,11/18/2024,16:40:26,Andelslejlighed til salg - Property Rentals - Taastrup | Facebook Marketplace,https://www.facebook.com/marketplace/item/2775080805986280/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
205,109,11/18/2024,16:40:26,Billardbord - Billiard Tables - Frederikssund | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/587994540337479/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
206,108,11/18/2024,16:40:26,Billardbord - Billiard Tables - Frederikssund | Facebook Marketplace,https://www.facebook.com/marketplace/item/587994540337479/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
207,107,11/18/2024,16:40:25,Yamaha PW50 - Motorcycles & Scooters - Køge | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/1259652435277197/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
208,106,11/18/2024,16:40:25,Yamaha PW50 - Motorcycles & Scooters - Køge | Facebook Marketplace,https://www.facebook.com/marketplace/item/1259652435277197/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
209,105,11/18/2024,16:40:25,"Italiensk vintagedesigner lænestole / sofa - Sofas, Loveseats & Sectionals - Copenhagen | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/872299288373168/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
210,104,11/18/2024,16:40:25,"Italiensk vintagedesigner lænestole / sofa - Sofas, Loveseats & Sectionals - Copenhagen | Facebook Marketplace",https://www.facebook.com/marketplace/item/872299288373168/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
211,103,11/18/2024,16:40:24,"MacBook Air M2 - Laptops - Frederiksberg, Frederiksberg, Denmark | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/4084203705200935/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
212,102,11/18/2024,16:40:24,"MacBook Air M2 - Laptops - Frederiksberg, Frederiksberg, Denmark | Facebook Marketplace",https://www.facebook.com/marketplace/item/4084203705200935/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
213,101,11/18/2024,16:40:24,"Playstation 4 - Video Game Consoles - Helsingør, Denmark | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/825030749616539/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
214,100,11/18/2024,16:40:24,"Playstation 4 - Video Game Consoles - Helsingør, Denmark | Facebook Marketplace",https://www.facebook.com/marketplace/item/825030749616539/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
215,99,11/18/2024,16:40:22,"Makita DTW 181 - Drills - Dragør, Denmark | Facebook Marketplace | Facebook",https://www.facebook.com/marketplace/item/8635326216588578/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
216,98,11/18/2024,16:40:22,"Makita DTW 181 - Drills - Dragør, Denmark | Facebook Marketplace",https://www.facebook.com/marketplace/item/8635326216588578/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
217,97,11/18/2024,16:38:49,Nysynet VW Golf 6 1.6TDI - Hatchbacks - Copenhagen | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/item/562357142845449/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks,1,0,link
218,96,11/18/2024,16:38:49,Nysynet VW Golf 6 1.6TDI - Hatchbacks - Copenhagen | Facebook Marketplace,https://www.facebook.com/marketplace/item/562357142845449/?ref=browse_tab&referral_code=marketplace_top_picks&referral_story_type=top_picks&__tn__=!%3AD,1,0,link
219,95,11/18/2024,16:38:43,Buy and Sell in Copenhagen | Facebook Marketplace | Facebook,https://www.facebook.com/marketplace/copenhagen,1,0,link
220,94,11/18/2024,16:38:20,Facebook Marketplace: Buy and Sell Items Locally or Shipped | Facebook,https://www.facebook.com/marketplace/,2,0,link
221,94,11/18/2024,16:38:20,Facebook Marketplace: Buy and Sell Items Locally or Shipped | Facebook,https://www.facebook.com/marketplace/,2,0,link
222,93,11/18/2024,16:38:17,facebook marketplace - Google-søgning,https://www.google.com/search?q=facebook+marketplace&rlz=1C5CHFA_enDK1137DK1137&oq=facebook+mar&gs_lcrp=EgZjaHJvbWUqDQgAEAAYgwEYsQMYgAQyDQgAEAAYgwEYsQMYgAQyBggBEEUYOTIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiPAtIBCDI5MjVqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
223,92,11/18/2024,16:35:12,Coca-Cola Decal YOU PICK SIZE AND COLOR!! | eBay,https://www.ebay.com/itm/195437991841?_skw=cocacola&itmmeta=01JCZYKPEMJXS9BN4GV2M3E5P8&hash=item2d810317a1%3Ag%3AArMAAOSwRRBjWsEO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmYmOLZDyvVHhuAVUHnLhyBa2qRZpp5tMaXTV86FITNGH%2FZo4PVK5Y4QnD6L6ff9V2CDC88nM1uJTpgVBQJjSuofhhgL0fiTp%2F%2BMi481sFJxo%2BRKEaAEiNMZmUbvNId7R11K3rAwtaNU%2FYUEwQdKeu3QBIjjXbWcdtlFY0%2BxX2s7D%2BNML9SNVsV7GeZogqCcmYcDrZCbKdLi61e2HD4JItIC9jb4y9ziiBpqEgXtX%2BBk1Ei9JzBJqAdJOU2lCrjxVcbclVtOApLEmhYaAnu%2FPfl%7Ctkp%3ABk9SR7Tnzv7nZA&var=495277866626,1,0,link
224,91,11/18/2024,16:35:10,Coca Cola for sale | eBay,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2334524.m570.l1313&_nkw=cocacola&_sacat=0&_odkw=socks&_osacat=0,1,0,form_submit
